Country/Region,Province/State,Lat,Long,Date,Type,Cases
China,Jilin,43.6661,126.1923,1/25/20,Deaths,0
China,Xinjiang,41.1129,85.2401,1/25/20,Confirmed,3
China,Xinjiang,41.1129,85.2401,1/25/20,Recovered,0
China,Xinjiang,41.1129,85.2401,1/25/20,Deaths,0
China,Inner Mongolia,44.0935,113.9448,1/25/20,Confirmed,7
China,Inner Mongolia,44.0935,113.9448,1/25/20,Recovered,0
China,Inner Mongolia,44.0935,113.9448,1/25/20,Deaths,0
China,Ningxia,37.2692,106.1655,1/25/20,Confirmed,3
China,Ningxia,37.2692,106.1655,1/25/20,Recovered,0
China,Ningxia,37.2692,106.1655,1/25/20,Deaths,0
China,Qinghai,35.7452,95.9956,1/25/20,Confirmed,1
China,Qinghai,35.7452,95.9956,1/25/20,Recovered,0
China,Qinghai,35.7452,95.9956,1/25/20,Deaths,0
China,Macau,22.1667,113.55,1/25/20,Confirmed,2
China,Macau,22.1667,113.55,1/25/20,Recovered,0
China,Macau,22.1667,113.55,1/25/20,Deaths,0
China,Tibet,31.6927,88.0924,1/25/20,Confirmed,0
China,Tibet,31.6927,88.0924,1/25/20,Recovered,0
China,Tibet,31.6927,88.0924,1/25/20,Deaths,0
China,Hubei,30.9756,112.2707,1/26/20,Confirmed,1058
China,Hubei,30.9756,112.2707,1/26/20,Recovered,42
China,Hubei,30.9756,112.2707,1/26/20,Deaths,52
China,Guangdong,23.3417,113.4244,1/26/20,Confirmed,111
China,Guangdong,23.3417,113.4244,1/26/20,Recovered,2
China,Guangdong,23.3417,113.4244,1/26/20,Deaths,0
China,Henan,33.882,113.614,1/26/20,Confirmed,83
China,Henan,33.882,113.614,1/26/20,Recovered,0
China,Henan,33.882,113.614,1/26/20,Deaths,1
China,Zhejiang,29.1832,120.0934,1/26/20,Confirmed,104
China,Zhejiang,29.1832,120.0934,1/26/20,Recovered,1
China,Zhejiang,29.1832,120.0934,1/26/20,Deaths,0
China,Hunan,27.6104,111.7088,1/26/20,Confirmed,69
China,Hunan,27.6104,111.7088,1/26/20,Recovered,0
China,Hunan,27.6104,111.7088,1/26/20,Deaths,0
China,Anhui,31.8257,117.2264,1/26/20,Confirmed,60
China,Anhui,31.8257,117.2264,1/26/20,Recovered,0
China,Anhui,31.8257,117.2264,1/26/20,Deaths,0
China,Jiangxi,27.614,115.7221,1/26/20,Confirmed,36
China,Jiangxi,27.614,115.7221,1/26/20,Recovered,0
China,Jiangxi,27.614,115.7221,1/26/20,Deaths,0
China,Shandong,36.3427,118.1498,1/26/20,Confirmed,46
China,Shandong,36.3427,118.1498,1/26/20,Recovered,0
China,Shandong,36.3427,118.1498,1/26/20,Deaths,0
China,Jiangsu,32.9711,119.455,1/26/20,Confirmed,33
China,Jiangsu,32.9711,119.455,1/26/20,Recovered,1
China,Jiangsu,32.9711,119.455,1/26/20,Deaths,0
China,Chongqing,30.0572,107.874,1/26/20,Confirmed,75
China,Chongqing,30.0572,107.874,1/26/20,Recovered,0
China,Chongqing,30.0572,107.874,1/26/20,Deaths,0
China,Sichuan,30.6171,102.7103,1/26/20,Confirmed,44
China,Sichuan,30.6171,102.7103,1/26/20,Recovered,0
China,Sichuan,30.6171,102.7103,1/26/20,Deaths,0
China,Heilongjiang,47.862,127.7615,1/26/20,Confirmed,15
China,Heilongjiang,47.862,127.7615,1/26/20,Recovered,0
China,Heilongjiang,47.862,127.7615,1/26/20,Deaths,1
China,Beijing,40.1824,116.4142,1/26/20,Confirmed,68
China,Beijing,40.1824,116.4142,1/26/20,Recovered,2
China,Beijing,40.1824,116.4142,1/26/20,Deaths,0
China,Shanghai,31.202,121.4491,1/26/20,Confirmed,40
China,Shanghai,31.202,121.4491,1/26/20,Recovered,1
China,Shanghai,31.202,121.4491,1/26/20,Deaths,1
China,Hebei,39.549,116.1306,1/26/20,Confirmed,13
China,Hebei,39.549,116.1306,1/26/20,Recovered,0
China,Hebei,39.549,116.1306,1/26/20,Deaths,1
China,Fujian,26.0789,117.9874,1/26/20,Confirmed,35
China,Fujian,26.0789,117.9874,1/26/20,Recovered,0
China,Fujian,26.0789,117.9874,1/26/20,Deaths,0
China,Guangxi,23.8298,108.7881,1/26/20,Confirmed,36
China,Guangxi,23.8298,108.7881,1/26/20,Recovered,0
China,Guangxi,23.8298,108.7881,1/26/20,Deaths,0
China,Shaanxi,35.1917,108.8701,1/26/20,Confirmed,22
China,Shaanxi,35.1917,108.8701,1/26/20,Recovered,0
China,Shaanxi,35.1917,108.8701,1/26/20,Deaths,0
China,Yunnan,24.974,101.487,1/26/20,Confirmed,16
China,Yunnan,24.974,101.487,1/26/20,Recovered,0
China,Yunnan,24.974,101.487,1/26/20,Deaths,0
China,Hainan,19.1959,109.7453,1/26/20,Confirmed,22
China,Hainan,19.1959,109.7453,1/26/20,Recovered,0
China,Hainan,19.1959,109.7453,1/26/20,Deaths,0
China,Guizhou,26.8154,106.8748,1/26/20,Confirmed,5
China,Guizhou,26.8154,106.8748,1/26/20,Recovered,0
China,Guizhou,26.8154,106.8748,1/26/20,Deaths,0
China,Tianjin,39.3054,117.323,1/26/20,Confirmed,14
China,Tianjin,39.3054,117.323,1/26/20,Recovered,0
China,Tianjin,39.3054,117.323,1/26/20,Deaths,0
China,Shanxi,37.5777,112.2922,1/26/20,Confirmed,9
China,Shanxi,37.5777,112.2922,1/26/20,Recovered,0
China,Shanxi,37.5777,112.2922,1/26/20,Deaths,0
China,Gansu,37.8099,101.0583,1/26/20,Confirmed,7
China,Gansu,37.8099,101.0583,1/26/20,Recovered,0
China,Gansu,37.8099,101.0583,1/26/20,Deaths,0
China,Hong Kong,22.3,114.2,1/26/20,Confirmed,8
China,Hong Kong,22.3,114.2,1/26/20,Recovered,0
China,Hong Kong,22.3,114.2,1/26/20,Deaths,0
China,Liaoning,41.2956,122.6085,1/26/20,Confirmed,21
China,Liaoning,41.2956,122.6085,1/26/20,Recovered,0
China,Liaoning,41.2956,122.6085,1/26/20,Deaths,0
China,Jilin,43.6661,126.1923,1/26/20,Confirmed,4
China,Jilin,43.6661,126.1923,1/26/20,Recovered,0
China,Jilin,43.6661,126.1923,1/26/20,Deaths,0
China,Xinjiang,41.1129,85.2401,1/26/20,Confirmed,4
China,Xinjiang,41.1129,85.2401,1/26/20,Recovered,0
China,Xinjiang,41.1129,85.2401,1/26/20,Deaths,0
China,Inner Mongolia,44.0935,113.9448,1/26/20,Confirmed,7
China,Inner Mongolia,44.0935,113.9448,1/26/20,Recovered,0
China,Inner Mongolia,44.0935,113.9448,1/26/20,Deaths,0
China,Ningxia,37.2692,106.1655,1/26/20,Confirmed,4
China,Ningxia,37.2692,106.1655,1/26/20,Recovered,0
China,Ningxia,37.2692,106.1655,1/26/20,Deaths,0
China,Qinghai,35.7452,95.9956,1/26/20,Confirmed,1
China,Qinghai,35.7452,95.9956,1/26/20,Recovered,0
China,Qinghai,35.7452,95.9956,1/26/20,Deaths,0
China,Macau,22.1667,113.55,1/26/20,Confirmed,5
China,Macau,22.1667,113.55,1/26/20,Recovered,0
China,Macau,22.1667,113.55,1/26/20,Deaths,0
China,Tibet,31.6927,88.0924,1/26/20,Confirmed,0
China,Tibet,31.6927,88.0924,1/26/20,Recovered,0
China,Tibet,31.6927,88.0924,1/26/20,Deaths,0
China,Hubei,30.9756,112.2707,1/27/20,Confirmed,1423
China,Hubei,30.9756,112.2707,1/27/20,Recovered,45
China,Hubei,30.9756,112.2707,1/27/20,Deaths,76
China,Guangdong,23.3417,113.4244,1/27/20,Confirmed,151
China,Guangdong,23.3417,113.4244,1/27/20,Recovered,4
China,Guangdong,23.3417,113.4244,1/27/20,Deaths,0
China,Henan,33.882,113.614,1/27/20,Confirmed,128
China,Henan,33.882,113.614,1/27/20,Recovered,0
China,Henan,33.882,113.614,1/27/20,Deaths,1
China,Zhejiang,29.1832,120.0934,1/27/20,Confirmed,128
China,Zhejiang,29.1832,120.0934,1/27/20,Recovered,1
China,Zhejiang,29.1832,120.0934,1/27/20,Deaths,0
China,Hunan,27.6104,111.7088,1/27/20,Confirmed,100
China,Hunan,27.6104,111.7088,1/27/20,Recovered,0
China,Hunan,27.6104,111.7088,1/27/20,Deaths,0
China,Anhui,31.8257,117.2264,1/27/20,Confirmed,70
China,Anhui,31.8257,117.2264,1/27/20,Recovered,0
China,Anhui,31.8257,117.2264,1/27/20,Deaths,0
China,Jiangxi,27.614,115.7221,1/27/20,Confirmed,72
China,Jiangxi,27.614,115.7221,1/27/20,Recovered,2
China,Jiangxi,27.614,115.7221,1/27/20,Deaths,0
China,Shandong,36.3427,118.1498,1/27/20,Confirmed,75
China,Shandong,36.3427,118.1498,1/27/20,Recovered,0
China,Shandong,36.3427,118.1498,1/27/20,Deaths,0
China,Jiangsu,32.9711,119.455,1/27/20,Confirmed,47
China,Jiangsu,32.9711,119.455,1/27/20,Recovered,1
China,Jiangsu,32.9711,119.455,1/27/20,Deaths,0
China,Chongqing,30.0572,107.874,1/27/20,Confirmed,110
China,Chongqing,30.0572,107.874,1/27/20,Recovered,0
China,Chongqing,30.0572,107.874,1/27/20,Deaths,0
China,Sichuan,30.6171,102.7103,1/27/20,Confirmed,69
China,Sichuan,30.6171,102.7103,1/27/20,Recovered,0
China,Sichuan,30.6171,102.7103,1/27/20,Deaths,0
China,Heilongjiang,47.862,127.7615,1/27/20,Confirmed,21
China,Heilongjiang,47.862,127.7615,1/27/20,Recovered,0
China,Heilongjiang,47.862,127.7615,1/27/20,Deaths,1
China,Beijing,40.1824,116.4142,1/27/20,Confirmed,80
China,Beijing,40.1824,116.4142,1/27/20,Recovered,2
China,Beijing,40.1824,116.4142,1/27/20,Deaths,1
China,Shanghai,31.202,121.4491,1/27/20,Confirmed,53
China,Shanghai,31.202,121.4491,1/27/20,Recovered,3
China,Shanghai,31.202,121.4491,1/27/20,Deaths,1
China,Hebei,39.549,116.1306,1/27/20,Confirmed,18
China,Hebei,39.549,116.1306,1/27/20,Recovered,0
China,Hebei,39.549,116.1306,1/27/20,Deaths,1
China,Fujian,26.0789,117.9874,1/27/20,Confirmed,59
China,Fujian,26.0789,117.9874,1/27/20,Recovered,0
China,Fujian,26.0789,117.9874,1/27/20,Deaths,0
China,Guangxi,23.8298,108.7881,1/27/20,Confirmed,46
China,Guangxi,23.8298,108.7881,1/27/20,Recovered,0
China,Guangxi,23.8298,108.7881,1/27/20,Deaths,0
China,Shaanxi,35.1917,108.8701,1/27/20,Confirmed,35
China,Shaanxi,35.1917,108.8701,1/27/20,Recovered,0
China,Shaanxi,35.1917,108.8701,1/27/20,Deaths,0
China,Yunnan,24.974,101.487,1/27/20,Confirmed,26
China,Yunnan,24.974,101.487,1/27/20,Recovered,0
China,Yunnan,24.974,101.487,1/27/20,Deaths,0
China,Hainan,19.1959,109.7453,1/27/20,Confirmed,33
China,Hainan,19.1959,109.7453,1/27/20,Recovered,0
China,Hainan,19.1959,109.7453,1/27/20,Deaths,1
China,Guizhou,26.8154,106.8748,1/27/20,Confirmed,7
China,Guizhou,26.8154,106.8748,1/27/20,Recovered,0
China,Guizhou,26.8154,106.8748,1/27/20,Deaths,0
China,Tianjin,39.3054,117.323,1/27/20,Confirmed,23
China,Tianjin,39.3054,117.323,1/27/20,Recovered,0
China,Tianjin,39.3054,117.323,1/27/20,Deaths,0
China,Shanxi,37.5777,112.2922,1/27/20,Confirmed,13
China,Shanxi,37.5777,112.2922,1/27/20,Recovered,0
China,Shanxi,37.5777,112.2922,1/27/20,Deaths,0
China,Gansu,37.8099,101.0583,1/27/20,Confirmed,14
China,Gansu,37.8099,101.0583,1/27/20,Recovered,0
China,Gansu,37.8099,101.0583,1/27/20,Deaths,0
China,Hong Kong,22.3,114.2,1/27/20,Confirmed,8
China,Hong Kong,22.3,114.2,1/27/20,Recovered,0
China,Hong Kong,22.3,114.2,1/27/20,Deaths,0
China,Liaoning,41.2956,122.6085,1/27/20,Confirmed,27
China,Liaoning,41.2956,122.6085,1/27/20,Recovered,0
China,Liaoning,41.2956,122.6085,1/27/20,Deaths,0
China,Jilin,43.6661,126.1923,1/27/20,Confirmed,6
China,Jilin,43.6661,126.1923,1/27/20,Recovered,0
China,Jilin,43.6661,126.1923,1/27/20,Deaths,0
China,Xinjiang,41.1129,85.2401,1/27/20,Confirmed,5
China,Xinjiang,41.1129,85.2401,1/27/20,Recovered,0
China,Xinjiang,41.1129,85.2401,1/27/20,Deaths,0
China,Inner Mongolia,44.0935,113.9448,1/27/20,Confirmed,11
China,Inner Mongolia,44.0935,113.9448,1/27/20,Recovered,0
China,Inner Mongolia,44.0935,113.9448,1/27/20,Deaths,0
China,Ningxia,37.2692,106.1655,1/27/20,Confirmed,7
China,Ningxia,37.2692,106.1655,1/27/20,Recovered,0
China,Ningxia,37.2692,106.1655,1/27/20,Deaths,0
China,Qinghai,35.7452,95.9956,1/27/20,Confirmed,6
China,Qinghai,35.7452,95.9956,1/27/20,Recovered,0
China,Qinghai,35.7452,95.9956,1/27/20,Deaths,0
China,Macau,22.1667,113.55,1/27/20,Confirmed,6
China,Macau,22.1667,113.55,1/27/20,Recovered,0
China,Macau,22.1667,113.55,1/27/20,Deaths,0
China,Tibet,31.6927,88.0924,1/27/20,Confirmed,0
China,Tibet,31.6927,88.0924,1/27/20,Recovered,0
China,Tibet,31.6927,88.0924,1/27/20,Deaths,0
China,Hubei,30.9756,112.2707,1/28/20,Confirmed,3554
China,Hubei,30.9756,112.2707,1/28/20,Recovered,80
China,Hubei,30.9756,112.2707,1/28/20,Deaths,125
China,Guangdong,23.3417,113.4244,1/28/20,Confirmed,207
China,Guangdong,23.3417,113.4244,1/28/20,Recovered,4
China,Guangdong,23.3417,113.4244,1/28/20,Deaths,0
China,Henan,33.882,113.614,1/28/20,Confirmed,168
China,Henan,33.882,113.614,1/28/20,Recovered,0
China,Henan,33.882,113.614,1/28/20,Deaths,1
China,Zhejiang,29.1832,120.0934,1/28/20,Confirmed,173
China,Zhejiang,29.1832,120.0934,1/28/20,Recovered,3
China,Zhejiang,29.1832,120.0934,1/28/20,Deaths,0
China,Hunan,27.6104,111.7088,1/28/20,Confirmed,143
China,Hunan,27.6104,111.7088,1/28/20,Recovered,0
China,Hunan,27.6104,111.7088,1/28/20,Deaths,0
China,Anhui,31.8257,117.2264,1/28/20,Confirmed,106
China,Anhui,31.8257,117.2264,1/28/20,Recovered,0
China,Anhui,31.8257,117.2264,1/28/20,Deaths,0
China,Jiangxi,27.614,115.7221,1/28/20,Confirmed,109
China,Jiangxi,27.614,115.7221,1/28/20,Recovered,3
China,Jiangxi,27.614,115.7221,1/28/20,Deaths,0
China,Shandong,36.3427,118.1498,1/28/20,Confirmed,95
China,Shandong,36.3427,118.1498,1/28/20,Recovered,0
China,Shandong,36.3427,118.1498,1/28/20,Deaths,0
China,Jiangsu,32.9711,119.455,1/28/20,Confirmed,70
China,Jiangsu,32.9711,119.455,1/28/20,Recovered,1
China,Jiangsu,32.9711,119.455,1/28/20,Deaths,0
China,Chongqing,30.0572,107.874,1/28/20,Confirmed,132
China,Chongqing,30.0572,107.874,1/28/20,Recovered,0
China,Chongqing,30.0572,107.874,1/28/20,Deaths,0
China,Sichuan,30.6171,102.7103,1/28/20,Confirmed,90
China,Sichuan,30.6171,102.7103,1/28/20,Recovered,0
China,Sichuan,30.6171,102.7103,1/28/20,Deaths,0
China,Heilongjiang,47.862,127.7615,1/28/20,Confirmed,33
China,Heilongjiang,47.862,127.7615,1/28/20,Recovered,0
China,Heilongjiang,47.862,127.7615,1/28/20,Deaths,1
China,Beijing,40.1824,116.4142,1/28/20,Confirmed,91
China,Beijing,40.1824,116.4142,1/28/20,Recovered,4
China,Beijing,40.1824,116.4142,1/28/20,Deaths,1
China,Shanghai,31.202,121.4491,1/28/20,Confirmed,66
China,Shanghai,31.202,121.4491,1/28/20,Recovered,4
China,Shanghai,31.202,121.4491,1/28/20,Deaths,1
China,Hebei,39.549,116.1306,1/28/20,Confirmed,33
China,Hebei,39.549,116.1306,1/28/20,Recovered,0
China,Hebei,39.549,116.1306,1/28/20,Deaths,1
China,Fujian,26.0789,117.9874,1/28/20,Confirmed,80
China,Fujian,26.0789,117.9874,1/28/20,Recovered,0
China,Fujian,26.0789,117.9874,1/28/20,Deaths,0
China,Guangxi,23.8298,108.7881,1/28/20,Confirmed,51
China,Guangxi,23.8298,108.7881,1/28/20,Recovered,2
China,Guangxi,23.8298,108.7881,1/28/20,Deaths,0
China,Shaanxi,35.1917,108.8701,1/28/20,Confirmed,46
China,Shaanxi,35.1917,108.8701,1/28/20,Recovered,0
China,Shaanxi,35.1917,108.8701,1/28/20,Deaths,0
China,Yunnan,24.974,101.487,1/28/20,Confirmed,44
China,Yunnan,24.974,101.487,1/28/20,Recovered,0
China,Yunnan,24.974,101.487,1/28/20,Deaths,0
China,Hainan,19.1959,109.7453,1/28/20,Confirmed,40
China,Hainan,19.1959,109.7453,1/28/20,Recovered,0
China,Hainan,19.1959,109.7453,1/28/20,Deaths,1
China,Guizhou,26.8154,106.8748,1/28/20,Confirmed,9
China,Guizhou,26.8154,106.8748,1/28/20,Recovered,0
China,Guizhou,26.8154,106.8748,1/28/20,Deaths,0
China,Tianjin,39.3054,117.323,1/28/20,Confirmed,24
China,Tianjin,39.3054,117.323,1/28/20,Recovered,0
China,Tianjin,39.3054,117.323,1/28/20,Deaths,0
China,Shanxi,37.5777,112.2922,1/28/20,Confirmed,27
China,Shanxi,37.5777,112.2922,1/28/20,Recovered,0
China,Shanxi,37.5777,112.2922,1/28/20,Deaths,0
China,Gansu,37.8099,101.0583,1/28/20,Confirmed,19
China,Gansu,37.8099,101.0583,1/28/20,Recovered,0
China,Gansu,37.8099,101.0583,1/28/20,Deaths,0
China,Hong Kong,22.3,114.2,1/28/20,Confirmed,8
China,Hong Kong,22.3,114.2,1/28/20,Recovered,0
China,Hong Kong,22.3,114.2,1/28/20,Deaths,0
China,Liaoning,41.2956,122.6085,1/28/20,Confirmed,34
China,Liaoning,41.2956,122.6085,1/28/20,Recovered,0
China,Liaoning,41.2956,122.6085,1/28/20,Deaths,0
China,Jilin,43.6661,126.1923,1/28/20,Confirmed,8
China,Jilin,43.6661,126.1923,1/28/20,Recovered,0
China,Jilin,43.6661,126.1923,1/28/20,Deaths,0
China,Xinjiang,41.1129,85.2401,1/28/20,Confirmed,10
China,Xinjiang,41.1129,85.2401,1/28/20,Recovered,0
China,Xinjiang,41.1129,85.2401,1/28/20,Deaths,0
China,Inner Mongolia,44.0935,113.9448,1/28/20,Confirmed,15
China,Inner Mongolia,44.0935,113.9448,1/28/20,Recovered,0
China,Inner Mongolia,44.0935,113.9448,1/28/20,Deaths,0
China,Ningxia,37.2692,106.1655,1/28/20,Confirmed,11
China,Ningxia,37.2692,106.1655,1/28/20,Recovered,0
China,Ningxia,37.2692,106.1655,1/28/20,Deaths,0
China,Qinghai,35.7452,95.9956,1/28/20,Confirmed,6
China,Qinghai,35.7452,95.9956,1/28/20,Recovered,0
China,Qinghai,35.7452,95.9956,1/28/20,Deaths,0
China,Macau,22.1667,113.55,1/28/20,Confirmed,7
China,Macau,22.1667,113.55,1/28/20,Recovered,0
China,Macau,22.1667,113.55,1/28/20,Deaths,0
China,Tibet,31.6927,88.0924,1/28/20,Confirmed,0
China,Tibet,31.6927,88.0924,1/28/20,Recovered,0
China,Tibet,31.6927,88.0924,1/28/20,Deaths,0
China,Hubei,30.9756,112.2707,1/29/20,Confirmed,3554
China,Hubei,30.9756,112.2707,1/29/20,Recovered,88
China,Hubei,30.9756,112.2707,1/29/20,Deaths,125
China,Guangdong,23.3417,113.4244,1/29/20,Confirmed,277
China,Guangdong,23.3417,113.4244,1/29/20,Recovered,5
China,Guangdong,23.3417,113.4244,1/29/20,Deaths,0
China,Henan,33.882,113.614,1/29/20,Confirmed,206
China,Henan,33.882,113.614,1/29/20,Recovered,1
China,Henan,33.882,113.614,1/29/20,Deaths,2
China,Zhejiang,29.1832,120.0934,1/29/20,Confirmed,296
China,Zhejiang,29.1832,120.0934,1/29/20,Recovered,3
China,Zhejiang,29.1832,120.0934,1/29/20,Deaths,0
China,Hunan,27.6104,111.7088,1/29/20,Confirmed,221
China,Hunan,27.6104,111.7088,1/29/20,Recovered,0
China,Hunan,27.6104,111.7088,1/29/20,Deaths,0
China,Anhui,31.8257,117.2264,1/29/20,Confirmed,152
China,Anhui,31.8257,117.2264,1/29/20,Recovered,2
China,Anhui,31.8257,117.2264,1/29/20,Deaths,0
China,Jiangxi,27.614,115.7221,1/29/20,Confirmed,109
China,Jiangxi,27.614,115.7221,1/29/20,Recovered,3
China,Jiangxi,27.614,115.7221,1/29/20,Deaths,0
China,Shandong,36.3427,118.1498,1/29/20,Confirmed,130
China,Shandong,36.3427,118.1498,1/29/20,Recovered,1
China,Shandong,36.3427,118.1498,1/29/20,Deaths,0
China,Jiangsu,32.9711,119.455,1/29/20,Confirmed,99
China,Jiangsu,32.9711,119.455,1/29/20,Recovered,1
China,Jiangsu,32.9711,119.455,1/29/20,Deaths,0
China,Chongqing,30.0572,107.874,1/29/20,Confirmed,147
China,Chongqing,30.0572,107.874,1/29/20,Recovered,1
China,Chongqing,30.0572,107.874,1/29/20,Deaths,0
China,Sichuan,30.6171,102.7103,1/29/20,Confirmed,108
China,Sichuan,30.6171,102.7103,1/29/20,Recovered,1
China,Sichuan,30.6171,102.7103,1/29/20,Deaths,1
China,Heilongjiang,47.862,127.7615,1/29/20,Confirmed,38
China,Heilongjiang,47.862,127.7615,1/29/20,Recovered,0
China,Heilongjiang,47.862,127.7615,1/29/20,Deaths,1
China,Beijing,40.1824,116.4142,1/29/20,Confirmed,111
China,Beijing,40.1824,116.4142,1/29/20,Recovered,4
China,Beijing,40.1824,116.4142,1/29/20,Deaths,1
China,Shanghai,31.202,121.4491,1/29/20,Confirmed,96
China,Shanghai,31.202,121.4491,1/29/20,Recovered,5
China,Shanghai,31.202,121.4491,1/29/20,Deaths,1
China,Hebei,39.549,116.1306,1/29/20,Confirmed,48
China,Hebei,39.549,116.1306,1/29/20,Recovered,0
China,Hebei,39.549,116.1306,1/29/20,Deaths,1
China,Fujian,26.0789,117.9874,1/29/20,Confirmed,84
China,Fujian,26.0789,117.9874,1/29/20,Recovered,0
China,Fujian,26.0789,117.9874,1/29/20,Deaths,0
China,Guangxi,23.8298,108.7881,1/29/20,Confirmed,58
China,Guangxi,23.8298,108.7881,1/29/20,Recovered,2
China,Guangxi,23.8298,108.7881,1/29/20,Deaths,0
China,Shaanxi,35.1917,108.8701,1/29/20,Confirmed,56
China,Shaanxi,35.1917,108.8701,1/29/20,Recovered,0
China,Shaanxi,35.1917,108.8701,1/29/20,Deaths,0
China,Yunnan,24.974,101.487,1/29/20,Confirmed,55
China,Yunnan,24.974,101.487,1/29/20,Recovered,0
China,Yunnan,24.974,101.487,1/29/20,Deaths,0
China,Hainan,19.1959,109.7453,1/29/20,Confirmed,43
China,Hainan,19.1959,109.7453,1/29/20,Recovered,0
China,Hainan,19.1959,109.7453,1/29/20,Deaths,1
China,Guizhou,26.8154,106.8748,1/29/20,Confirmed,9
China,Guizhou,26.8154,106.8748,1/29/20,Recovered,1
China,Guizhou,26.8154,106.8748,1/29/20,Deaths,0
China,Tianjin,39.3054,117.323,1/29/20,Confirmed,27
China,Tianjin,39.3054,117.323,1/29/20,Recovered,0
China,Tianjin,39.3054,117.323,1/29/20,Deaths,0
China,Shanxi,37.5777,112.2922,1/29/20,Confirmed,27
China,Shanxi,37.5777,112.2922,1/29/20,Recovered,1
China,Shanxi,37.5777,112.2922,1/29/20,Deaths,0
China,Gansu,37.8099,101.0583,1/29/20,Confirmed,24
China,Gansu,37.8099,101.0583,1/29/20,Recovered,0
China,Gansu,37.8099,101.0583,1/29/20,Deaths,0
China,Hong Kong,22.3,114.2,1/29/20,Confirmed,10
China,Hong Kong,22.3,114.2,1/29/20,Recovered,0
China,Hong Kong,22.3,114.2,1/29/20,Deaths,0
China,Liaoning,41.2956,122.6085,1/29/20,Confirmed,39
China,Liaoning,41.2956,122.6085,1/29/20,Recovered,1
China,Liaoning,41.2956,122.6085,1/29/20,Deaths,0
China,Jilin,43.6661,126.1923,1/29/20,Confirmed,9
China,Jilin,43.6661,126.1923,1/29/20,Recovered,0
China,Jilin,43.6661,126.1923,1/29/20,Deaths,0
China,Xinjiang,41.1129,85.2401,1/29/20,Confirmed,13
China,Xinjiang,41.1129,85.2401,1/29/20,Recovered,0
China,Xinjiang,41.1129,85.2401,1/29/20,Deaths,0
China,Inner Mongolia,44.0935,113.9448,1/29/20,Confirmed,16
China,Inner Mongolia,44.0935,113.9448,1/29/20,Recovered,0
China,Inner Mongolia,44.0935,113.9448,1/29/20,Deaths,0
China,Ningxia,37.2692,106.1655,1/29/20,Confirmed,12
China,Ningxia,37.2692,106.1655,1/29/20,Recovered,0
China,Ningxia,37.2692,106.1655,1/29/20,Deaths,0
China,Qinghai,35.7452,95.9956,1/29/20,Confirmed,6
China,Qinghai,35.7452,95.9956,1/29/20,Recovered,0
China,Qinghai,35.7452,95.9956,1/29/20,Deaths,0
China,Macau,22.1667,113.55,1/29/20,Confirmed,7
China,Macau,22.1667,113.55,1/29/20,Recovered,0
China,Macau,22.1667,113.55,1/29/20,Deaths,0
China,Tibet,31.6927,88.0924,1/29/20,Confirmed,0
China,Tibet,31.6927,88.0924,1/29/20,Recovered,0
China,Tibet,31.6927,88.0924,1/29/20,Deaths,0
China,Hubei,30.9756,112.2707,1/30/20,Confirmed,4903
China,Hubei,30.9756,112.2707,1/30/20,Recovered,90
China,Hubei,30.9756,112.2707,1/30/20,Deaths,162
China,Guangdong,23.3417,113.4244,1/30/20,Confirmed,354
China,Guangdong,23.3417,113.4244,1/30/20,Recovered,10
China,Guangdong,23.3417,113.4244,1/30/20,Deaths,0
China,Henan,33.882,113.614,1/30/20,Confirmed,278
China,Henan,33.882,113.614,1/30/20,Recovered,2
China,Henan,33.882,113.614,1/30/20,Deaths,2
China,Zhejiang,29.1832,120.0934,1/30/20,Confirmed,428
China,Zhejiang,29.1832,120.0934,1/30/20,Recovered,4
China,Zhejiang,29.1832,120.0934,1/30/20,Deaths,0
China,Hunan,27.6104,111.7088,1/30/20,Confirmed,277
China,Hunan,27.6104,111.7088,1/30/20,Recovered,2
China,Hunan,27.6104,111.7088,1/30/20,Deaths,0
China,Anhui,31.8257,117.2264,1/30/20,Confirmed,200
China,Anhui,31.8257,117.2264,1/30/20,Recovered,2
China,Anhui,31.8257,117.2264,1/30/20,Deaths,0
China,Jiangxi,27.614,115.7221,1/30/20,Confirmed,162
China,Jiangxi,27.614,115.7221,1/30/20,Recovered,5
China,Jiangxi,27.614,115.7221,1/30/20,Deaths,0
China,Shandong,36.3427,118.1498,1/30/20,Confirmed,158
China,Shandong,36.3427,118.1498,1/30/20,Recovered,1
China,Shandong,36.3427,118.1498,1/30/20,Deaths,0
China,Jiangsu,32.9711,119.455,1/30/20,Confirmed,129
China,Jiangsu,32.9711,119.455,1/30/20,Recovered,1
China,Jiangsu,32.9711,119.455,1/30/20,Deaths,0
China,Chongqing,30.0572,107.874,1/30/20,Confirmed,182
China,Chongqing,30.0572,107.874,1/30/20,Recovered,1
China,Chongqing,30.0572,107.874,1/30/20,Deaths,0
China,Sichuan,30.6171,102.7103,1/30/20,Confirmed,142
China,Sichuan,30.6171,102.7103,1/30/20,Recovered,1
China,Sichuan,30.6171,102.7103,1/30/20,Deaths,1
China,Heilongjiang,47.862,127.7615,1/30/20,Confirmed,44
China,Heilongjiang,47.862,127.7615,1/30/20,Recovered,0
China,Heilongjiang,47.862,127.7615,1/30/20,Deaths,2
China,Beijing,40.1824,116.4142,1/30/20,Confirmed,114
China,Beijing,40.1824,116.4142,1/30/20,Recovered,4
